model,attack,level_2,t_list,Clean_acc,Attacked_acc,Defended_acc
pct,pgdl2,6450,"[5, 40, 80, 55, 25]",0.9311183144246352,0.0980551053484602,0.7183954619124797
pct,pgdl2,4729,"[5, 30, 95, 25, 0]",0.9311183144246352,0.0980551053484602,0.7179902755267423
pointmlp,add,40273,"[5, 0, 55, 40, 30]",0.9339546191247974,0.4286871961102107,0.6628849270664505
pointmlp,add,38712,"[5, 0, 35, 65, 15]",0.9339546191247974,0.4286871961102107,0.6628849270664505
pointmlp,add,39111,"[5, 0, 30, 10, 40]",0.9339546191247974,0.4286871961102107,0.6616693679092382
pointmlp,add,39397,"[5, 0, 60, 45, 10]",0.9339546191247974,0.4286871961102107,0.656807131280389
pointmlp,add,40529,"[5, 0, 5, 5, 45]",0.9339546191247974,0.4286871961102107,0.6564019448946515
pointmlp,add,41320,"[5, 0, 30, 25, 75]",0.9339546191247974,0.4286871961102107,0.6523500810372771
pointmlp,add,39580,"[5, 0, 50, 65, 55]",0.9339546191247974,0.4286871961102107,0.6511345218800648
pointmlp,add,40851,"[5, 0, 25, 75, 60]",0.9339546191247974,0.4286871961102107,0.6499189627228525
pointmlp,add,41276,"[5, 0, 50, 80, 15]",0.9339546191247974,0.4286871961102107,0.6442463533225283
pointmlp,add,81,"[5, 0, 0, 0, 0]",0.9339546191247974,0.4286871961102107,0.643030794165316
pointmlp,cw,75959,"[5, 0, 30, 10, 40]",0.9339546191247974,0.1373581847649919,0.6559967585089141
pointmlp,cw,75560,"[5, 0, 35, 65, 15]",0.9339546191247974,0.1373581847649919,0.6535656401944895
pointmlp,cw,76245,"[5, 0, 60, 45, 10]",0.9339546191247974,0.1373581847649919,0.653160453808752
pointmlp,cw,77121,"[5, 0, 55, 40, 30]",0.9339546191247974,0.1373581847649919,0.6491085899513777
pointmlp,cw,76428,"[5, 0, 50, 65, 55]",0.9339546191247974,0.1373581847649919,0.6442463533225283
pointmlp,cw,77377,"[5, 0, 5, 5, 45]",0.9339546191247974,0.1373581847649919,0.6296596434359806
pointmlp,cw,77699,"[5, 0, 25, 75, 60]",0.9339546191247974,0.1373581847649919,0.626418152350081
pointmlp,cw,76870,"[5, 0, 20, 85, 20]",0.9339546191247974,0.1373581847649919,0.6187196110210696
pointmlp,cw,77660,"[5, 0, 40, 90, 35]",0.9339546191247974,0.1373581847649919,0.6146677471636953
pointmlp,cw,75540,"[5, 0, 50, 90, 10]",0.9339546191247974,0.1373581847649919,0.6134521880064829
pointmlp,drop,57017,"[0, 0, 25, 95, 20]",0.936385737439222,0.7864667747163695,0.7994327390599676
pointmlp,drop,56955,"[0, 0, 20, 80, 35]",0.936385737439222,0.7864667747163695,0.796191247974068
pointmlp,drop,57391,"[0, 0, 10, 50, 60]",0.936385737439222,0.7864667747163695,0.7901134521880064
pointmlp,drop,56816,"[0, 0, 25, 5, 50]",0.936385737439222,0.7864667747163695,0.7880875202593193
pointmlp,drop,320,"[0, 0, 0, 0, 0]",0.936385737439222,0.7864667747163695,0.7864667747163695
pointmlp,drop,55131,"[0, 0, 85, 25, 40]",0.936385737439222,0.7864667747163695,0.779578606158833
pointmlp,drop,57506,"[0, 0, 90, 50, 5]",0.936385737439222,0.7864667747163695,0.779578606158833
pointmlp,drop,55669,"[0, 0, 20, 50, 95]",0.936385737439222,0.7864667747163695,0.7759319286871961
pointmlp,drop,57564,"[0, 0, 95, 30, 55]",0.936385737439222,0.7864667747163695,0.7483792544570502
pointmlp,drop,56613,"[5, 0, 55, 40, 30]",0.936385737439222,0.7864667747163695,0.747163695299838
pointmlp,knn,91204,"[5, 0, 55, 40, 30]",0.9339546191247974,0.0842787682333873,0.692868719611021
pointmlp,knn,89643,"[5, 0, 35, 65, 15]",0.9339546191247974,0.0842787682333873,0.690032414910859
pointmlp,knn,90511,"[5, 0, 50, 65, 55]",0.9339546191247974,0.0842787682333873,0.6892220421393841
pointmlp,knn,90042,"[5, 0, 30, 10, 40]",0.9339546191247974,0.0842787682333873,0.6782820097244733
pointmlp,knn,90328,"[5, 0, 60, 45, 10]",0.9339546191247974,0.0842787682333873,0.6778768233387358
pointmlp,knn,91782,"[5, 0, 25, 75, 60]",0.9339546191247974,0.0842787682333873,0.673419773095624
pointmlp,knn,90953,"[5, 0, 20, 85, 20]",0.9339546191247974,0.0842787682333873,0.6693679092382496
pointmlp,knn,91460,"[5, 0, 5, 5, 45]",0.9339546191247974,0.0842787682333873,0.6673419773095624
pointmlp,knn,91743,"[5, 0, 40, 90, 35]",0.9339546191247974,0.0842787682333873,0.6653160453808752
pointmlp,knn,91278,"[5, 0, 5, 45, 100]",0.9339546191247974,0.0842787682333873,0.649513776337115
pointmlp,pgd,24621,"[5, 0, 55, 40, 30]",0.936385737439222,0.0056726094003241,0.3310372771474878
pointmlp,pgd,23928,"[5, 0, 50, 65, 55]",0.936385737439222,0.0056726094003241,0.3269854132901134
pointmlp,pgd,23060,"[5, 0, 35, 65, 15]",0.936385737439222,0.0056726094003241,0.3237439222042139
pointmlp,pgd,25199,"[5, 0, 25, 75, 60]",0.936385737439222,0.0056726094003241,0.3188816855753646
pointmlp,pgd,23745,"[5, 0, 60, 45, 10]",0.936385737439222,0.0056726094003241,0.3160453808752026
pointmlp,pgd,25160,"[5, 0, 40, 90, 35]",0.936385737439222,0.0056726094003241,0.3067260940032414
pointmlp,pgd,24370,"[5, 0, 20, 85, 20]",0.936385737439222,0.0056726094003241,0.3018638573743922
pointmlp,pgd,23459,"[5, 0, 30, 10, 40]",0.936385737439222,0.0056726094003241,0.2945705024311183
pointmlp,pgd,23040,"[5, 0, 50, 90, 10]",0.936385737439222,0.0056726094003241,0.2937601296596434
pointmlp,pgd,24695,"[5, 0, 5, 45, 100]",0.936385737439222,0.0056726094003241,0.2913290113452188
pointmlp,pgdl2,8212,"[5, 0, 50, 65, 55]",0.936385737439222,0.1482982171799027,0.6936790923824959
pointmlp,pgdl2,9483,"[5, 0, 25, 75, 60]",0.936385737439222,0.1482982171799027,0.6819286871961102
pointmlp,pgdl2,8905,"[5, 0, 55, 40, 30]",0.936385737439222,0.1482982171799027,0.6819286871961102
pointmlp,pgdl2,7344,"[5, 0, 35, 65, 15]",0.936385737439222,0.1482982171799027,0.6786871961102107
pointmlp,pgdl2,9444,"[5, 0, 40, 90, 35]",0.936385737439222,0.1482982171799027,0.6766612641815235
pointmlp,pgdl2,8029,"[5, 0, 60, 45, 10]",0.936385737439222,0.1482982171799027,0.6746353322528363
pointmlp,pgdl2,7743,"[5, 0, 30, 10, 40]",0.936385737439222,0.1482982171799027,0.6730145867098866
pointmlp,pgdl2,8654,"[5, 0, 20, 85, 20]",0.936385737439222,0.1482982171799027,0.6685575364667747
pointmlp,pgdl2,7324,"[5, 0, 50, 90, 10]",0.936385737439222,0.1482982171799027,0.6681523500810372
pointmlp,pgdl2,8979,"[5, 0, 5, 45, 100]",0.936385737439222,0.1482982171799027,0.6677471636952999
pointnet,add,2,"[10, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8249594813614263
pointnet,add,10,"[50, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8249594813614263
pointnet,add,3,"[15, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8245542949756888
pointnet,add,31575,"[15, 25, 10, 0, 0]",0.896677471636953,0.5133711507293355,0.8237439222042139
pointnet,add,5,"[25, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8237439222042139
pointnet,add,7,"[35, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8221231766612642
pointnet,add,31452,"[15, 15, 15, 5, 0]",0.896677471636953,0.5133711507293355,0.8217179902755267
pointnet,add,17,"[85, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8217179902755267
pointnet,add,4,"[20, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8213128038897893
pointnet,add,16,"[80, 0, 0, 0, 0]",0.896677471636953,0.5133711507293355,0.8209076175040518
pointnet,cw,120,"[0, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8861426256077796
pointnet,cw,121,"[5, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8857374392220422
pointnet,cw,125,"[25, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8841166936790924
pointnet,cw,122,"[10, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8837115072933549
pointnet,cw,127,"[35, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8812803889789304
pointnet,cw,123,"[15, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8812803889789304
pointnet,cw,124,"[20, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8808752025931929
pointnet,cw,132,"[60, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.880064829821718
pointnet,cw,129,"[45, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.880064829821718
pointnet,cw,130,"[50, 0, 0, 0, 0]",0.896677471636953,0.8861426256077796,0.8796596434359806
pointnet,drop,256,"[80, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.710291734197731
pointnet,drop,51153,"[70, 30, 15, 0, 0]",0.896677471636953,0.4529983792544571,0.7098865478119936
pointnet,drop,257,"[85, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.7090761750405187
pointnet,drop,50384,"[75, 35, 5, 5, 0]",0.896677471636953,0.4529983792544571,0.7078606158833063
pointnet,drop,259,"[95, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.7058346839546191
pointnet,drop,258,"[90, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.7050243111831442
pointnet,drop,255,"[75, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.7050243111831442
pointnet,drop,49903,"[70, 20, 0, 5, 0]",0.896677471636953,0.4529983792544571,0.7050243111831442
pointnet,drop,254,"[70, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.7042139384116693
pointnet,drop,252,"[60, 0, 0, 0, 0]",0.896677471636953,0.4529983792544571,0.7042139384116693
pointnet,knn,361,"[5, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8857374392220422
pointnet,knn,362,"[10, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8845218800648298
pointnet,knn,364,"[20, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8824959481361426
pointnet,knn,365,"[25, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8824959481361426
pointnet,knn,363,"[15, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8812803889789304
pointnet,knn,366,"[30, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.880064829821718
pointnet,knn,360,"[0, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8792544570502431
pointnet,knn,367,"[35, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8792544570502431
pointnet,knn,372,"[60, 0, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8788492706645057
pointnet,knn,83930,"[30, 5, 0, 0, 0]",0.896677471636953,0.8792544570502431,0.8784440842787682
pointnet,pgd,16760,"[25, 25, 0, 0, 0]",0.896677471636953,0.0409238249594813,0.7208265802269044
pointnet,pgd,15896,"[15, 25, 10, 0, 0]",0.896677471636953,0.0409238249594813,0.720421393841167
pointnet,pgd,15806,"[15, 0, 50, 0, 0]",0.896677471636953,0.0409238249594813,0.7171799027552674
pointnet,pgd,15940,"[10, 60, 0, 5, 0]",0.896677471636953,0.0409238249594813,0.7106969205834684
pointnet,pgd,16535,"[30, 20, 40, 0, 0]",0.896677471636953,0.0409238249594813,0.7078606158833063
pointnet,pgd,16342,"[10, 60, 20, 0, 0]",0.896677471636953,0.0409238249594813,0.7070502431118314
pointnet,pgd,15773,"[15, 15, 15, 5, 0]",0.896677471636953,0.0409238249594813,0.706645056726094
pointnet,pgd,16702,"[10, 35, 30, 0, 0]",0.896677471636953,0.0409238249594813,0.706645056726094
pointnet,pgd,15967,"[15, 5, 50, 0, 0]",0.896677471636953,0.0409238249594813,0.706645056726094
pointnet,pgd,16190,"[50, 40, 25, 0, 0]",0.896677471636953,0.0409238249594813,0.7054294975688817
pointnet,pgdl2,341,"[15, 70, 35, 0, 0]",0.896677471636953,0.0,0.5194489465153971
pointnet,pgdl2,934,"[15, 70, 30, 5, 0]",0.896677471636953,0.0,0.5109400324149108
pointnet,pgdl2,45,"[10, 70, 70, 0, 0]",0.896677471636953,0.0,0.5072933549432739
pointnet,pgdl2,408,"[15, 55, 40, 10, 0]",0.896677471636953,0.0,0.5060777957860616
pointnet,pgdl2,662,"[15, 80, 0, 0, 0]",0.896677471636953,0.0,0.4983792544570502
pointnet,pgdl2,6,"[20, 45, 85, 0, 0]",0.896677471636953,0.0,0.4979740680713128
pointnet,pgdl2,239,"[15, 55, 50, 10, 0]",0.896677471636953,0.0,0.4971636952998379
pointnet,pgdl2,122,"[15, 80, 25, 0, 0]",0.896677471636953,0.0,0.4967585089141005
pointnet,pgdl2,343,"[15, 20, 100, 0, 0]",0.896677471636953,0.0,0.496353322528363
pointnet,pgdl2,690,"[10, 60, 20, 0, 0]",0.896677471636953,0.0,0.4959481361426256
pointnet2,add,45307,"[5, 15, 20, 0, 0]",0.910453808752026,0.715964343598055,0.8298217179902755
pointnet2,add,46274,"[5, 30, 30, 0, 0]",0.910453808752026,0.715964343598055,0.8294165316045381
pointnet2,add,45033,"[5, 55, 90, 0, 0]",0.910453808752026,0.715964343598055,0.8229335494327391
pointnet2,add,45603,"[5, 55, 25, 0, 0]",0.910453808752026,0.715964343598055,0.8229335494327391
pointnet2,add,21,"[5, 0, 0, 0, 0]",0.910453808752026,0.715964343598055,0.8225283630470016
pointnet2,add,45818,"[5, 20, 95, 0, 0]",0.910453808752026,0.715964343598055,0.8205024311183144
pointnet2,add,44849,"[5, 65, 15, 0, 0]",0.910453808752026,0.715964343598055,0.8103727714748784
pointnet2,add,45586,"[10, 15, 10, 0, 0]",0.910453808752026,0.715964343598055,0.8087520259319287
pointnet2,add,43546,"[10, 25, 40, 0, 0]",0.910453808752026,0.715964343598055,0.8067260940032415
pointnet2,add,42562,"[10, 35, 30, 0, 0]",0.910453808752026,0.715964343598055,0.8063209076175041
pointnet2,cw,79096,"[0, 10, 40, 0, 0]",0.910453808752026,0.9055915721231766,0.906807131280389
pointnet2,cw,79442,"[0, 0, 5, 0, 0]",0.910453808752026,0.9055915721231766,0.9064019448946516
pointnet2,cw,79643,"[0, 15, 75, 0, 0]",0.910453808752026,0.9055915721231766,0.905996758508914
pointnet2,cw,140,"[0, 0, 0, 0, 0]",0.910453808752026,0.9055915721231766,0.9055915721231766
pointnet2,cw,79726,"[0, 0, 50, 0, 0]",0.910453808752026,0.9055915721231766,0.9043760129659644
pointnet2,cw,80054,"[0, 50, 10, 0, 0]",0.910453808752026,0.9055915721231766,0.9039708265802268
pointnet2,cw,78511,"[0, 55, 45, 0, 0]",0.910453808752026,0.9055915721231766,0.9011345218800648
pointnet2,cw,79352,"[0, 40, 75, 0, 0]",0.910453808752026,0.9055915721231766,0.9007293354943274
pointnet2,cw,81218,"[0, 45, 80, 0, 0]",0.910453808752026,0.9055915721231766,0.8954619124797407
pointnet2,cw,78372,"[0, 70, 30, 0, 0]",0.910453808752026,0.9055915721231766,0.8946515397082658
pointnet2,drop,64334,"[0, 45, 80, 0, 0]",0.910453808752026,0.8160453808752026,0.8314424635332253
pointnet2,drop,64653,"[0, 25, 70, 0, 0]",0.910453808752026,0.8160453808752026,0.8310372771474879
pointnet2,drop,63053,"[0, 70, 80, 0, 0]",0.910453808752026,0.8160453808752026,0.8290113452188006
pointnet2,drop,62468,"[0, 40, 75, 0, 0]",0.910453808752026,0.8160453808752026,0.826580226904376
pointnet2,drop,64681,"[0, 15, 95, 0, 0]",0.910453808752026,0.8160453808752026,0.8261750405186385
pointnet2,drop,62759,"[0, 15, 75, 0, 0]",0.910453808752026,0.8160453808752026,0.8257698541329012
pointnet2,drop,62842,"[0, 0, 50, 0, 0]",0.910453808752026,0.8160453808752026,0.8241491085899514
pointnet2,drop,64691,"[0, 25, 55, 0, 0]",0.910453808752026,0.8160453808752026,0.8217179902755267
pointnet2,drop,61627,"[0, 55, 45, 0, 0]",0.910453808752026,0.8160453808752026,0.820097244732577
pointnet2,drop,62212,"[0, 10, 40, 0, 0]",0.910453808752026,0.8160453808752026,0.820097244732577
pointnet2,knn,93202,"[0, 10, 40, 0, 0]",0.910453808752026,0.9047811993517018,0.9047811993517018
pointnet2,knn,93548,"[0, 0, 5, 0, 0]",0.910453808752026,0.9047811993517018,0.9047811993517018
pointnet2,knn,380,"[0, 0, 0, 0, 0]",0.910453808752026,0.9047811993517018,0.9047811993517018
pointnet2,knn,93749,"[0, 15, 75, 0, 0]",0.910453808752026,0.9047811993517018,0.9043760129659644
pointnet2,knn,93832,"[0, 0, 50, 0, 0]",0.910453808752026,0.9047811993517018,0.9039708265802268
pointnet2,knn,94160,"[0, 50, 10, 0, 0]",0.910453808752026,0.9047811993517018,0.9035656401944896
pointnet2,knn,93458,"[0, 40, 75, 0, 0]",0.910453808752026,0.9047811993517018,0.8999189627228525
pointnet2,knn,92617,"[0, 55, 45, 0, 0]",0.910453808752026,0.9047811993517018,0.8991085899513777
pointnet2,knn,95262,"[0, 60, 5, 0, 0]",0.910453808752026,0.9047811993517018,0.8978930307941653
pointnet2,knn,95324,"[0, 45, 80, 0, 0]",0.910453808752026,0.9047811993517018,0.8958670988654781
pointnet2,pgd,28616,"[20, 30, 25, 0, 0]",0.910453808752026,0.0008103727714748,0.679902755267423
pointnet2,pgd,506,"[30, 0, 0, 0, 0]",0.910453808752026,0.0008103727714748,0.6782820097244733
pointnet2,pgd,508,"[40, 0, 0, 0, 0]",0.910453808752026,0.0008103727714748,0.6770664505672609
pointnet2,pgd,26409,"[25, 25, 0, 0, 0]",0.910453808752026,0.0008103727714748,0.6770664505672609
pointnet2,pgd,25459,"[70, 15, 20, 0, 0]",0.910453808752026,0.0008103727714748,0.6766612641815235
pointnet2,pgd,27111,"[70, 0, 50, 0, 0]",0.910453808752026,0.0008103727714748,0.6762560777957861
pointnet2,pgd,26919,"[70, 40, 40, 0, 0]",0.910453808752026,0.0008103727714748,0.6746353322528363
pointnet2,pgd,25545,"[15, 25, 10, 0, 0]",0.910453808752026,0.0008103727714748,0.6742301458670988
pointnet2,pgd,27841,"[45, 10, 25, 0, 0]",0.910453808752026,0.0008103727714748,0.6738249594813615
pointnet2,pgd,27582,"[25, 30, 35, 0, 0]",0.910453808752026,0.0008103727714748,0.673419773095624
pointnet2,pgdl2,10114,"[30, 5, 0, 0, 0]",0.910453808752026,0.0121555915721231,0.7313614262560778
pointnet2,pgdl2,11388,"[25, 50, 5, 0, 0]",0.910453808752026,0.0121555915721231,0.729740680713128
pointnet2,pgdl2,10181,"[45, 20, 35, 0, 0]",0.910453808752026,0.0121555915721231,0.7277147487844409
pointnet2,pgdl2,12620,"[90, 35, 30, 0, 0]",0.910453808752026,0.0121555915721231,0.726904376012966
pointnet2,pgdl2,11638,"[50, 50, 40, 0, 0]",0.910453808752026,0.0121555915721231,0.7260940032414911
pointnet2,pgdl2,11489,"[35, 15, 20, 0, 0]",0.910453808752026,0.0121555915721231,0.7260940032414911
pointnet2,pgdl2,9920,"[15, 5, 50, 0, 0]",0.910453808752026,0.0121555915721231,0.7260940032414911
pointnet2,pgdl2,629,"[45, 0, 0, 0, 0]",0.910453808752026,0.0121555915721231,0.7260940032414911
pointnet2,pgdl2,11886,"[25, 30, 35, 0, 0]",0.910453808752026,0.0121555915721231,0.7260940032414911
pointnet2,pgdl2,10012,"[15, 35, 70, 0, 0]",0.910453808752026,0.0121555915721231,0.7256888168557536
